kind,section,rva,va,size,base,name
PUB,.text,0x00087391,0x00487391,89,IT_WindowFindView,_IT_WindowFindView
PUB,.text,0x000873ea,0x004873ea,132,IT_ViewHandleIdle,__IT_ViewHandleIdle
PUB,.text,0x0008746e,0x0048746e,148,IT_ViewHandleKey,__IT_ViewHandleKey
PUB,.text,0x00087502,0x00487502,177,IT_ViewHandleEdit,__IT_ViewHandleEdit
PUB,.text,0x000875b3,0x004875b3,148,IT_ViewHandleClick,__IT_ViewHandleClick
PUB,.text,0x00087647,0x00487647,161,IT_ViewHandleHit,__IT_ViewHandleHit
PUB,.text,0x000876e8,0x004876e8,47,IT_ViewHandleTest,__IT_ViewHandleTest
PUB,.text,0x00087717,0x00487717,511,IT_ViewHandleDraw,__IT_ViewHandleDraw
PUB,.text,0x00087916,0x00487916,38,IT_ViewHandleActivate,__IT_ViewHandleActivate
PUB,.text,0x0008793c,0x0048793c,74,IT_ViewHandleCursor,__IT_ViewHandleCursor
PUB,.text,0x00087986,0x00487986,107,IT_ViewGetFocus,__IT_ViewGetFocus
PUB,.text,0x000879f1,0x004879f1,446,IT_ViewSetFocus,__IT_ViewSetFocus
PUB,.text,0x00087baf,0x00487baf,423,IT_ViewMoveFocus,__IT_ViewMoveFocus
PUB,.text,0x00087d56,0x00487d56,98,IT_ViewQueryFocus,__IT_ViewQueryFocus
PUB,.text,0x00087db8,0x00487db8,48,IT_ViewValidateFocus,__IT_ViewValidateFocus
PUB,.text,0x00087de8,0x00487de8,76,IT_ViewInvalidate,__IT_ViewInvalidate
PUB,.text,0x00087e34,0x00487e34,349,IT_ViewValidate,__IT_ViewValidate
PUB,.text,0x00087f91,0x00487f91,98,IT_ViewCheckPage,__IT_ViewCheckPage
PUB,.text,0x00087ff3,0x00487ff3,143,IT_ViewUnload,__IT_ViewUnload
PUB,.text,0x00088082,0x00488082,399,IT_ViewGoToPage,__IT_ViewGoToPage
PUB,.text,0x00088211,0x00488211,121,IT_ViewSetRect,__IT_ViewSetRect
PUB,.text,0x0008828a,0x0048828a,80,IT_ViewSetEnabled,__IT_ViewSetEnabled
PUB,.text,0x000882da,0x004882da,55,IT_ViewGetItemColor,__IT_ViewGetItemColor
PUB,.text,0x00088311,0x00488311,175,IT_ViewCallback,__IT_ViewCallback
PUB,.text,0x000883c0,0x004883c0,257,IT_ViewPreload,__IT_ViewPreload
PUB,.text,0x000884c1,0x004884c1,258,IT_ViewPreloadIdle,__IT_ViewPreloadIdle
PUB,.text,0x000885c3,0x004885c3,309,IT_ViewDissectLink,__IT_ViewDissectLink
PUB,.text,0x000886f8,0x004886f8,84,IT_WndProc@16,__IT_WndProc@16
PUB,.text,0x0008874c,0x0048874c,740,IT_DlgProc@16,__IT_DlgProc@16
PUB,.text,0x00088a30,0x00488a30,1232,ST_CreateSoundPump,__ST_CreateSoundPump
PUB,.text,0x00088f00,0x00488f00,496,ST_DisposeSoundPump,__ST_DisposeSoundPump
PUB,.text,0x000890f0,0x004890f0,144,ST_GetCurrentSampleRate,__ST_GetCurrentSampleRate
PUB,.text,0x00089180,0x00489180,352,ST_GetSystemVolume,__ST_GetSystemVolume
PUB,.text,0x000892e0,0x004892e0,952,ST_SetSystemVolume,__ST_SetSystemVolume
PUB,.text,0x00089698,0x00489698,20,UInt32_To_UFix32,_UInt32_To_UFix32
PUB,.text,0x000896ac,0x004896ac,11,UFix32_To_UInt32,_UFix32_To_UInt32
PUB,.text,0x000896b7,0x004896b7,128,UFix32_Multiply,_UFix32_Multiply
PUB,.text,0x00089737,0x00489737,137,UFix32_Divide,_UFix32_Divide
PUB,.text,0x000897c0,0x004897c0,384,adpcm_coder,_adpcm_coder
PUB,.text,0x00089940,0x00489940,864,ADPCM_Mixer,_ADPCM_Mixer
PUB,.text,0x00089ca0,0x00489ca0,326,ConvertFromIeeeExtended,_ConvertFromIeeeExtended
PUB,.text,0x00089de6,0x00489de6,3569,crc32,_crc32
PUB,.text,0x0008abd7,0x0048abd7,153,deflateEnd,_deflateEnd
PUB,.text,0x0008ac70,0x0048ac70,940,deflate,_deflate
PUB,.text,0x0008b01c,0x0048b01c,282,deflateReset,_deflateReset
PUB,.text,0x0008b136,0x0048b136,509,deflateInit2_,_deflateInit2_
PUB,.text,0x0008b333,0x0048b333,33,deflateInit_,_deflateInit_
PUB,.text,0x0008b354,0x0048b354,73,QueueCreate,_QueueCreate
PUB,.text,0x0008b39d,0x0048b39d,76,QueueDispose,_QueueDispose
PUB,.text,0x0008b3e9,0x0048b3e9,65,QueueInsert,_QueueInsert
PUB,.text,0x0008b42a,0x0048b42a,78,QueueRemove,_QueueRemove
PUB,.text,0x0008b478,0x0048b478,600,QueueExtract,_QueueExtract
PUB,.text,0x0008b6d0,0x0048b6d0,608,SetupArgs,__SetupArgs
PUB,.text,0x0008b930,0x0048b930,64,StrCopy,_StrCopy
PUB,.text,0x0008b970,0x0048b970,400,StrCopyHandle,_StrCopyHandle
PUB,.text,0x0008bb00,0x0048bb00,144,SetupEnv,__SetupEnv
PUB,.text,0x0008bb90,0x0048bb90,80,getenv,_getenv
PUB,.text,0x0008bbe0,0x0048bbe0,336,msl_putenv,___msl_putenv
PUB,.text,0x0008bd30,0x0048bd30,240,get_time,___get_time
PUB,.text,0x0008be20,0x0048be20,80,isdst,___isdst
PUB,.text,0x0008be70,0x0048be70,64,sys_alloc,___sys_alloc
PUB,.text,0x0008beb0,0x0048beb0,23,sys_free,___sys_free
PUB,.text,0x0008bec7,0x0048bec7,140,inflate_blocks_free,_inflate_blocks_free
PUB,.text,0x0008bf53,0x0048bf53,2377,inflate_blocks,_inflate_blocks
PUB,.text,0x0008c89c,0x0048c89c,237,inflate_blocks_new,_inflate_blocks_new
PUB,.text,0x0008c989,0x0048c989,118,inflate_blocks_reset,_inflate_blocks_reset
PUB,.text,0x0008c9ff,0x0048c9ff,281,adler32,_adler32
PUB,.text,0x0008cb18,0x0048cb18,19,zcfree,_zcfree
PUB,.text,0x0008cb2b,0x0048cb2b,21,zcalloc,_zcalloc
PUB,.text,0x0008cb40,0x0048cb40,384,raise,_raise
PUB,.text,0x0008ccc0,0x0048ccc0,576,SEHFrameHandler,___SEHFrameHandler
PUB,.text,0x0008cf00,0x0048cf00,48,MWCHandler,__MWCHandler
PUB,.text,0x0008cf30,0x0048cf30,64,HandleUnexpectedSEHException,__HandleUnexpectedSEHException
PUB,.text,0x0008cf70,0x0048cf70,64,RunInit,__RunInit
PUB,.text,0x0008cfb0,0x0048cfb0,112,detect_cpu_instruction_set,___detect_cpu_instruction_set
PUB,.text,0x0008d020,0x0048d020,16,std::set_terminate,?set_terminate@std@@YAP6AXXZP6AXXZ@Z
PUB,.text,0x0008d030,0x0048d030,16,std::terminate,?terminate@std@@YAXXZ
PUB,.text,0x0008d040,0x0048d040,16,std::set_unexpected,?set_unexpected@std@@YAP6AXXZP6AXXZ@Z
PUB,.text,0x0008d050,0x0048d050,16,std::unexpected,?unexpected@std@@YAXXZ
PUB,.text,0x0008d060,0x0048d060,384,throw_catch_compare,___throw_catch_compare
PUB,.text,0x0008d1e0,0x0048d1e0,32,Setjmp,__Setjmp
PUB,.text,0x0008d200,0x0048d200,31,longjmp,_longjmp
PUB,.text,0x0008d21f,0x0048d21f,644,FT_PathModify,__FT_PathModify
PUB,.text,0x0008d4a3,0x0048d4a3,192,FT_PathInsert,__FT_PathInsert
PUB,.text,0x0008d563,0x0048d563,34,FT_PathLookup,__FT_PathLookup
PUB,.text,0x0008d585,0x0048d585,95,FT_PathDispose,__FT_PathDispose
PUB,.text,0x0008d5e4,0x0048d5e4,343,FT_PathString,__FT_PathString
PUB,.text,0x0008d73b,0x0048d73b,102,FT_PathAppend,__FT_PathAppend
PUB,.text,0x0008d7a1,0x0048d7a1,89,FT_PathShorten,__FT_PathShorten
PUB,.text,0x0008d7fa,0x0048d7fa,77,FT_PathWalk,__FT_PathWalk
PUB,.text,0x0008d847,0x0048d847,356,FT_PathNameInput,__FT_PathNameInput
PUB,.text,0x0008d9ab,0x0048d9ab,170,FT_PathNameOutput,__FT_PathNameOutput
PUB,.text,0x0008da55,0x0048da55,531,FT_FileOpenWrapper,__FT_FileOpenWrapper
PUB,.text,0x0008dc68,0x0048dc68,501,FT_FileIsChunky,__FT_FileIsChunky
PUB,.text,0x0008de5d,0x0048de5d,377,FT_IndirectIsChunky,__FT_IndirectIsChunky
PUB,.text,0x0008dfd6,0x0048dfd6,19,FT_FileUpdateRefCount,__FT_FileUpdateRefCount
PUB,.text,0x0008dfe9,0x0048dfe9,102,FT_FileTypesCreate,__FT_FileTypesCreate
PUB,.text,0x0008e04f,0x0048e04f,283,FT_FileTypesLookup,__FT_FileTypesLookup
PUB,.text,0x0008e16a,0x0048e16a,154,FT_Suffix2Value,__FT_Suffix2Value
PUB,.text,0x0008e204,0x0048e204,21,FT_IsIndirectBusy,__FT_IsIndirectBusy
PUB,.text,0x0008e219,0x0048e219,894,FT_PathGoTo,__FT_PathGoTo
PUB,.text,0x0008e597,0x0048e597,655,FT_PathGoToVolumeName,__FT_PathGoToVolumeName
PUB,.text,0x0008e826,0x0048e826,338,FT_PathGoToVolume,__FT_PathGoToVolume
PUB,.text,0x0008e978,0x0048e978,435,FT_PathGoToParent,__FT_PathGoToParent
PUB,.text,0x0008eb2b,0x0048eb2b,395,FT_PathGoToChild,__FT_PathGoToChild
PUB,.text,0x0008ecb6,0x0048ecb6,211,FT_IsPathAFile,__FT_IsPathAFile
PUB,.text,0x0008ed89,0x0048ed89,196,FT_PathValidate,__FT_PathValidate
PUB,.text,0x0008ee4d,0x0048ee4d,205,FT_PathGoToWinPath,__FT_PathGoToWinPath
PUB,.text,0x0008ef1a,0x0048ef1a,503,FT_FileCreate,__FT_FileCreate
PUB,.text,0x0008f111,0x0048f111,248,FT_FileDelete,__FT_FileDelete
PUB,.text,0x0008f209,0x0048f209,224,FT_FileGetDates,__FT_FileGetDates
PUB,.text,0x0008f2e9,0x0048f2e9,934,FT_FileGetFlags,__FT_FileGetFlags
PUB,.text,0x0008f68f,0x0048f68f,187,FT_IsFileOpen,__FT_IsFileOpen
PUB,.text,0x0008f74a,0x0048f74a,440,FT_FileOpen,__FT_FileOpen
PUB,.text,0x0008f902,0x0048f902,59,FT_FileClose,__FT_FileClose
PUB,.text,0x0008f93d,0x0048f93d,39,FT_FileFlush,__FT_FileFlush
PUB,.text,0x0008f964,0x0048f964,100,FT_FileRead,__FT_FileRead
PUB,.text,0x0008f9c8,0x0048f9c8,238,FT_FileWrite,__FT_FileWrite
PUB,.text,0x0008fab6,0x0048fab6,26,FT_FileGetEOF,__FT_FileGetEOF
PUB,.text,0x0008fad0,0x0048fad0,216,FT_FileSetEOF,__FT_FileSetEOF
PUB,.text,0x0008fba8,0x0048fba8,26,FT_FileGetMark,__FT_FileGetMark
PUB,.text,0x0008fbc2,0x0048fbc2,74,FT_FileSetMark,__FT_FileSetMark
PUB,.text,0x0008fc0c,0x0048fc0c,469,FT_RemapError,__FT_RemapError
PUB,.text,0x0008fde1,0x0048fde1,143,FT_File2UNIXTime,__FT_File2UNIXTime
PUB,.text,0x0008fe70,0x0048fe70,254,FT_FilePathModify,__FT_FilePathModify
PUB,.text,0x0008ff6e,0x0048ff6e,183,FT_FilePathParent,__FT_FilePathParent
PUB,.text,0x00090025,0x00490025,35,FT_ChunkFilePreflight,__FT_ChunkFilePreflight
PUB,.text,0x00090048,0x00490048,34,FT_ChunkFilePostflight,__FT_ChunkFilePostflight
PUB,.text,0x0009006a,0x0049006a,97,FT_IsChunkOpen,__FT_IsChunkOpen
PUB,.text,0x000900cb,0x004900cb,827,FT_ChunkOpenPath,__FT_ChunkOpenPath
PUB,.text,0x00090406,0x00490406,525,FT_ChunkOpen,__FT_ChunkOpen
PUB,.text,0x00090613,0x00490613,63,FT_ChunkClose,__FT_ChunkClose
PUB,.text,0x00090652,0x00490652,695,FT_ChunkLoad,__FT_ChunkLoad
PUB,.text,0x00090909,0x00490909,400,FT_ChunkLookup,__FT_ChunkLookup
PUB,.text,0x00090a99,0x00490a99,363,FT_ChunkFormat,__FT_ChunkFormat
PUB,.text,0x00090c04,0x00490c04,512,FT_ChunkResize,__FT_ChunkResize
PUB,.text,0x00090e04,0x00490e04,2326,FT_ChunkCreate,__FT_ChunkCreate
PUB,.text,0x0009171a,0x0049171a,869,FT_ChunkDelete,__FT_ChunkDelete
PUB,.text,0x00091a7f,0x00491a7f,1107,FT_ChunkGetFlags,__FT_ChunkGetFlags
PUB,.text,0x00091ed2,0x00491ed2,282,FT_ChunkRead,__FT_ChunkRead
PUB,.text,0x00091fec,0x00491fec,317,FT_ChunkWrite,__FT_ChunkWrite
PUB,.text,0x00092129,0x00492129,28,FT_ChunkGetEOF,__FT_ChunkGetEOF
PUB,.text,0x00092145,0x00492145,836,FT_ChunkSetEOF,__FT_ChunkSetEOF
PUB,.text,0x00092489,0x00492489,28,FT_ChunkGetMark,__FT_ChunkGetMark
PUB,.text,0x000924a5,0x004924a5,34,FT_ChunkSetMark,__FT_ChunkSetMark
PUB,.text,0x000924c7,0x004924c7,654,FT_ChunkGetCount,__FT_ChunkGetCount
PUB,.text,0x00092755,0x00492755,143,FT_BufferOpenWrapper,__FT_BufferOpenWrapper
PUB,.text,0x000927e4,0x004927e4,42,FT_IsBufferOpen,__FT_IsBufferOpen
PUB,.text,0x0009280e,0x0049280e,66,FT_BufferOpen,__FT_BufferOpen
PUB,.text,0x00092850,0x00492850,19,FT_BufferClose,__FT_BufferClose
PUB,.text,0x00092863,0x00492863,7,FT_BufferFlush,__FT_BufferFlush
PUB,.text,0x0009286a,0x0049286a,68,FT_BufferRead,__FT_BufferRead
PUB,.text,0x000928ae,0x004928ae,91,FT_BufferWrite,__FT_BufferWrite
PUB,.text,0x00092909,0x00492909,31,FT_BufferGetEOF,__FT_BufferGetEOF
PUB,.text,0x00092928,0x00492928,52,FT_BufferSetEOF,__FT_BufferSetEOF
PUB,.text,0x0009295c,0x0049295c,22,FT_BufferGetMark,__FT_BufferGetMark
PUB,.text,0x00092972,0x00492972,18,FT_BufferSetMark,__FT_BufferSetMark
PUB,.text,0x00092984,0x00492984,132,DT_ContextCreate,_DT_ContextCreate
PUB,.text,0x00092a08,0x00492a08,132,DT_ContextCreateRaw,_DT_ContextCreateRaw
PUB,.text,0x00092a8c,0x00492a8c,19,DT_ContextDispose,_DT_ContextDispose
PUB,.text,0x00092a9f,0x00492a9f,166,DT_ContextCreate,__DT_ContextCreate
PUB,.text,0x00092b45,0x00492b45,186,DT_ContextDispose,__DT_ContextDispose
PUB,.text,0x00092bff,0x00492bff,101,DT_ContextLock,__DT_ContextLock
PUB,.text,0x00092c64,0x00492c64,83,DT_ContextUnlock,__DT_ContextUnlock
PUB,.text,0x00092cb7,0x00492cb7,547,DT_ResetAttributes,_DT_ResetAttributes
PUB,.text,0x00092eda,0x00492eda,320,DT_SetFillAttributes,_DT_SetFillAttributes
PUB,.text,0x0009301a,0x0049301a,72,DT_GetFillColor,_DT_GetFillColor
PUB,.text,0x00093062,0x00493062,72,DT_GetFillBackColor,_DT_GetFillBackColor
PUB,.text,0x000930aa,0x004930aa,35,DT_SetFillBackColor,_DT_SetFillBackColor
PUB,.text,0x000930cd,0x004930cd,434,DT_SetLineAttributes,_DT_SetLineAttributes
PUB,.text,0x0009327f,0x0049327f,232,DT_GetFontByNameList,__DT_GetFontByNameList
PUB,.text,0x00093367,0x00493367,580,DT_SetTextAttributes,_DT_SetTextAttributes
PUB,.text,0x000935ab,0x004935ab,59,DT_SetTextColor,_DT_SetTextColor
PUB,.text,0x000935e6,0x004935e6,69,DT_SetTextSize,_DT_SetTextSize
PUB,.text,0x0009362b,0x0049362b,35,DT_GetTextInfo,_DT_GetTextInfo
PUB,.text,0x0009364e,0x0049364e,266,DT_GetClipRegion,_DT_GetClipRegion
PUB,.text,0x00093758,0x00493758,224,DT_SetClipRegion,_DT_SetClipRegion
PUB,.text,0x00093838,0x00493838,153,DT_SetClipRect,_DT_SetClipRect
PUB,.text,0x000938d1,0x004938d1,102,DT_AddInvalidRect,_DT_AddInvalidRect
PUB,.text,0x00093937,0x00493937,99,DT_AddValidRect,_DT_AddValidRect
PUB,.text,0x0009399a,0x0049399a,85,DT_SetOrigin,_DT_SetOrigin
PUB,.text,0x000939ef,0x004939ef,389,DT_DrawImage,_DT_DrawImage
PUB,.text,0x00093b74,0x00493b74,731,DT_DrawImageTile,_DT_DrawImageTile
PUB,.text,0x00093e4f,0x00493e4f,98,DT_SetPixel,_DT_SetPixel
PUB,.text,0x00093eb1,0x00493eb1,53,DT_SetPenLocation,_DT_SetPenLocation
PUB,.text,0x00093ee6,0x00493ee6,205,DT_DrawLineTo,_DT_DrawLineTo
PUB,.text,0x00093fb3,0x00493fb3,348,DT_FrameRect,_DT_FrameRect
PUB,.text,0x0009410f,0x0049410f,114,DT_PaintRect,_DT_PaintRect
PUB,.text,0x00094181,0x00494181,217,DT_EraseRect,_DT_EraseRect
PUB,.text,0x0009425a,0x0049425a,102,DT_InvertRect,_DT_InvertRect
PUB,.text,0x000942c0,0x004942c0,70,DT_GetTextWidth,_DT_GetTextWidth
PUB,.text,0x00094306,0x00494306,191,DT_DrawTextAt,_DT_DrawTextAt
PUB,.text,0x000943c5,0x004943c5,124,DT_PrinterDispose,__DT_PrinterDispose
PUB,.text,0x00094441,0x00494441,866,DT_CreateWinDIB,_DT_CreateWinDIB
PUB,.text,0x000947a3,0x004947a3,98,DT_DisposeWinDIB,_DT_DisposeWinDIB
PUB,.text,0x00094805,0x00494805,2395,DT_DrawWinDIB,_DT_DrawWinDIB
PUB,.text,0x00095160,0x00495160,384,DT_StuffWinDIB,__DT_StuffWinDIB
PUB,.text,0x000952e0,0x004952e0,186,DT_SynchronizeWinDIB,__DT_SynchronizeWinDIB
PUB,.text,0x0009539a,0x0049539a,67,DT_PaletteToRGBQUAD,__DT_PaletteToRGBQUAD
PUB,.text,0x000953dd,0x004953dd,62,DT_RGBQUADToPalette,__DT_RGBQUADToPalette
PUB,.text,0x0009541b,0x0049541b,243,DT_RGBQUADToInverse,__DT_RGBQUADToInverse
PUB,.text,0x0009550e,0x0049550e,257,DT_GetPixelFormat,__DT_GetPixelFormat
PUB,.text,0x0009560f,0x0049560f,19,DT_GetPixelFormatWinDIB,__DT_GetPixelFormatWinDIB
PUB,.text,0x00095622,0x00495622,177,DT_GetPixelFormatHDC,__DT_GetPixelFormatHDC
PUB,.text,0x000956d3,0x004956d3,14,DT_SurfaceCreateFromWindow,_DT_SurfaceCreateFromWindow
PUB,.text,0x000956e1,0x004956e1,765,DT_SurfaceCreateLikeWindow,_DT_SurfaceCreateLikeWindow
PUB,.text,0x000959de,0x004959de,19,DT_SurfaceDispose,_DT_SurfaceDispose
PUB,.text,0x000959f1,0x004959f1,555,DT_ImageCreate,_DT_ImageCreate
PUB,.text,0x00095c1c,0x00495c1c,19,DT_ImageDispose,_DT_ImageDispose
PUB,.text,0x00095c2f,0x00495c2f,50,DT_ImageDispose,__DT_ImageDispose
PUB,.text,0x00095c61,0x00495c61,23,DT_SurfaceBlitRects,_DT_SurfaceBlitRects
PUB,.text,0x00095c78,0x00495c78,353,DT_SurfaceCopyRects,_DT_SurfaceCopyRects
PUB,.text,0x00095dd9,0x00495dd9,697,DT_SurfaceCheck,_DT_SurfaceCheck
PUB,.text,0x00096092,0x00496092,247,DT_ImageLock,__DT_ImageLock
PUB,.text,0x00096189,0x00496189,1266,DT_ImageUnlock,__DT_ImageUnlock
PUB,.text,0x0009667b,0x0049667b,151,BMP_CheckFileType,_BMP_CheckFileType
PUB,.text,0x00096712,0x00496712,3578,BMP_Decode,_BMP_Decode
PUB,.text,0x0009750c,0x0049750c,87,GIF_CheckFileType,_GIF_CheckFileType
PUB,.text,0x00097563,0x00497563,3572,GIF_Decode,_GIF_Decode
PUB,.text,0x00098357,0x00498357,58,JPEG_CheckFileType,_JPEG_CheckFileType
PUB,.text,0x00098391,0x00498391,805,JPEG_Decode,_JPEG_Decode
PUB,.text,0x000986b6,0x004986b6,33,PNG_CheckFileType,_PNG_CheckFileType
PUB,.text,0x000986d7,0x004986d7,8711,PNG_Decode,_PNG_Decode
PUB,.text,0x0009a8de,0x0049a8de,247,PICT_CheckFileType,_PICT_CheckFileType
PUB,.text,0x0009a9d5,0x0049a9d5,2376,PICT_Decode,_PICT_Decode
PUB,.text,0x0009b31d,0x0049b31d,64,DT_GetColorARGB,_DT_GetColorARGB
PUB,.text,0x0009b35d,0x0049b35d,40,DT_SetRect,_DT_SetRect
PUB,.text,0x0009b385,0x0049b385,43,DT_IsPointInRect,_DT_IsPointInRect
PUB,.text,0x0009b3b0,0x0049b3b0,44,DT_IsRectReallyEmpty,_DT_IsRectReallyEmpty
PUB,.text,0x0009b3dc,0x0049b3dc,30,DT_IsRectEmpty,_DT_IsRectEmpty
PUB,.text,0x0009b3fa,0x0049b3fa,51,DT_IsRectEqual,_DT_IsRectEqual
PUB,.text,0x0009b42d,0x0049b42d,34,DT_RectOffset,_DT_RectOffset
PUB,.text,0x0009b44f,0x0049b44f,34,DT_RectInset,_DT_RectInset
PUB,.text,0x0009b471,0x0049b471,114,DT_RectCenter,_DT_RectCenter
PUB,.text,0x0009b4e3,0x0049b4e3,80,DT_RectIntersect,_DT_RectIntersect
PUB,.text,0x0009b533,0x0049b533,171,DT_ColorLighten,_DT_ColorLighten
PUB,.text,0x0009b5de,0x0049b5de,135,DT_ColorDarken,_DT_ColorDarken
PUB,.text,0x0009b665,0x0049b665,44,DT_RegionCreate,_DT_RegionCreate
PUB,.text,0x0009b691,0x0049b691,61,DT_RegionClone,_DT_RegionClone
PUB,.text,0x0009b6ce,0x0049b6ce,15,DT_RegionDispose,_DT_RegionDispose
PUB,.text,0x0009b6dd,0x0049b6dd,24,DT_GetRegionRect,_DT_GetRegionRect
PUB,.text,0x0009b6f5,0x0049b6f5,72,DT_SetRegionRect,_DT_SetRegionRect
PUB,.text,0x0009b73d,0x0049b73d,432,DT_RegionScale,_DT_RegionScale
PUB,.text,0x0009b8ed,0x0049b8ed,38,DT_IsRegionEmpty,_DT_IsRegionEmpty
PUB,.text,0x0009b913,0x0049b913,33,Sys2DT_Point,_Sys2DT_Point
PUB,.text,0x0009b934,0x0049b934,36,DT_2SysColor,_DT_2SysColor
PUB,.text,0x0009b958,0x0049b958,27,CopySys2DT_Point,_CopySys2DT_Point
PUB,.text,0x0009b973,0x0049b973,27,CopyDT_2SysPoint,_CopyDT_2SysPoint
PUB,.text,0x0009b98e,0x0049b98e,41,CopySys2DT_Rect,_CopySys2DT_Rect
PUB,.text,0x0009b9b7,0x0049b9b7,260,CopyDT_2SysRect,_CopyDT_2SysRect
PUB,.text,0x0009babb,0x0049babb,50,CopySys2DT_Color,_CopySys2DT_Color
PUB,.text,0x0009baed,0x0049baed,1965,CopyDT_2SysColor,_CopyDT_2SysColor
PUB,.text,0x0009c29a,0x0049c29a,2723,IT_ButtonHandler,_IT_ButtonHandler
PUB,.text,0x0009cd3d,0x0049cd3d,4825,IT_BorderHandler,_IT_BorderHandler
PUB,.text,0x0009e016,0x0049e016,1623,IT_FrameHandler,_IT_FrameHandler
PUB,.text,0x0009e66d,0x0049e66d,2409,IT_PopupHandler,_IT_PopupHandler
PUB,.text,0x0009efd6,0x0049efd6,8696,IT_TextHandler,_IT_TextHandler
PUB,.text,0x000a11ce,0x004a11ce,244,HashDataDecode,__HashDataDecode
PUB,.text,0x000a12c2,0x004a12c2,211,HashCreate,_HashCreate
PUB,.text,0x000a1395,0x004a1395,111,HashInitialize,_HashInitialize
PUB,.text,0x000a1404,0x004a1404,1141,HashLoad,_HashLoad
PUB,.text,0x000a1879,0x004a1879,94,HashDispose,_HashDispose
PUB,.text,0x000a18d7,0x004a18d7,43,HashIsValidRef,_HashIsValidRef
PUB,.text,0x000a1902,0x004a1902,81,HashAppend,_HashAppend
PUB,.text,0x000a1953,0x004a1953,53,HashAppendData,_HashAppendData
PUB,.text,0x000a1988,0x004a1988,517,HashInsertAppend,__HashInsertAppend
PUB,.text,0x000a1b8d,0x004a1b8d,169,HashRemove,_HashRemove
PUB,.text,0x000a1c36,0x004a1c36,604,HashLookup,_HashLookup
PUB,.text,0x000a1e92,0x004a1e92,201,InputReadMouseState,_InputReadMouseState
PUB,.text,0x000a1f5b,0x004a1f5b,314,WinEventToMouseEvent,_WinEventToMouseEvent
PUB,.text,0x000a2095,0x004a2095,373,WinEventToKeyEvent,_WinEventToKeyEvent
PUB,.text,0x000a220a,0x004a220a,27,PT_ParseTreeCreate,_PT_ParseTreeCreate
PUB,.text,0x000a2225,0x004a2225,287,PT_ParseTreeInsert,_PT_ParseTreeInsert
PUB,.text,0x000a2344,0x004a2344,96,PT_ParseTreeInsertNode,_PT_ParseTreeInsertNode
PUB,.text,0x000a23a4,0x004a23a4,60,PT_ParseTreeGetParent,_PT_ParseTreeGetParent
PUB,.text,0x000a23e0,0x004a23e0,52,PT_ParseTreeGetNext,_PT_ParseTreeGetNext
PUB,.text,0x000a2414,0x004a2414,130,PT_ParseTreeRemove,_PT_ParseTreeRemove
PUB,.text,0x000a2496,0x004a2496,1304,PT_ParseTreeLoad,_PT_ParseTreeLoad
PUB,.text,0x000a29ae,0x004a29ae,3346,PT_ParseTreeDispose,_PT_ParseTreeDispose
PUB,.text,0x000a36c0,0x004a36c0,429,PT_ParseEncode,_PT_ParseEncode
PUB,.text,0x000a386d,0x004a386d,1083,PT_ParseDecode,_PT_ParseDecode
PUB,.text,0x000a3ca8,0x004a3ca8,181,IT_ParseTreeFindNextTag,__IT_ParseTreeFindNextTag
PUB,.text,0x000a3d5d,0x004a3d5d,169,IT_ParseTreeFindParentTag,__IT_ParseTreeFindParentTag
PUB,.text,0x000a3e06,0x004a3e06,72,IT_ParseTreeFindLastNode,__IT_ParseTreeFindLastNode
PUB,.text,0x000a3e4e,0x004a3e4e,62,IT_ParseTreeFindThisData,__IT_ParseTreeFindThisData
PUB,.text,0x000a3e8c,0x004a3e8c,45,IT_ParseTreeFindNextData,__IT_ParseTreeFindNextData
PUB,.text,0x000a3eb9,0x004a3eb9,173,IT_ParseTreeFindAttribute,__IT_ParseTreeFindAttribute
PUB,.text,0x000a3f66,0x004a3f66,46,IT_SimpleFindAttribute,__IT_SimpleFindAttribute
PUB,.text,0x000a3f94,0x004a3f94,75,IT_ParseAttributeGetNumber,__IT_ParseAttributeGetNumber
PUB,.text,0x000a3fdf,0x004a3fdf,98,IT_ParseAttributeGetAlign,__IT_ParseAttributeGetAlign
PUB,.text,0x000a4041,0x004a4041,860,IT_ParseAttributeGetColor,__IT_ParseAttributeGetColor
PUB,.text,0x000a439d,0x004a439d,308,IT_ParseAttributeGetRect,__IT_ParseAttributeGetRect
PUB,.text,0x000a44d1,0x004a44d1,97,IT_ParseAttributeGetFlag,__IT_ParseAttributeGetFlag
PUB,.text,0x000a4532,0x004a4532,482,IT_ParseTreeGetFontAttributes,__IT_ParseTreeGetFontAttributes
PUB,.text,0x000a4714,0x004a4714,302,IT_PageListCreate,__IT_PageListCreate
PUB,.text,0x000a4842,0x004a4842,44,IT_PageListDispose,__IT_PageListDispose
PUB,.text,0x000a486e,0x004a486e,66,IT_GetPageByName,__IT_GetPageByName
PUB,.text,0x000a48b0,0x004a48b0,1103,IT_GetPageByIndex,__IT_GetPageByIndex
PUB,.text,0x000a4cff,0x004a4cff,759,tr_flush_block,__tr_flush_block
PUB,.text,0x000a4ff6,0x004a4ff6,787,tr_align,__tr_align
PUB,.text,0x000a5309,0x004a5309,3879,tr_stored_block,__tr_stored_block
PUB,.text,0x000a6230,0x004a6230,105,tr_init,__tr_init
PUB,.text,0x000a6299,0x004a6299,29,zlib_memset,___zlib_memset
